k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,30,30,30,,3.1,3.1,3.1,
1,30,30,30,,3.1,3.1,3.1,
2,30,30,30,,3.1,3.1,3.1,
3,30,30,30,,3.1,3.1,3.1,
4,30,30,30,,3.1,3.1,3.1,
5,30,30,30,,3.1,3.1,3.1,
6,30,30,30,,0.02,0.02,0.02,
7,30,30,30,,0.02,0.02,0.02,
8,30,30,30,,0.02,0.02,0.02,
9,30,30,30,,0.02,0.02,0.02,
10,30,30,30,,0.02,0.02,0.02,
11,30,30,30,,0.02,0.02,0.02,
12,30,30,30,,0.02,0.02,0.02,
13,30,30,30,,0.02,0.02,0.02,
14,30,30,30,,0.02,0.02,0.02,
15,29.67,29.67,29.67,,0.02,0.02,0.02,
16,29.5,29.5,29.5,,0.02,0.02,0.02,
17,29,29,29,,0.02,0.02,0.02,
18,28.93,28.93,28.93,,0.02,0.02,0.02,
19,28.93,28.93,28.93,,0.02,0.02,0.02,
20,28.92,28.92,28.92,,0.02,0.02,0.02,
21,28.91,28.91,28.91,,0.02,0.02,0.02,
22,28.9,28.9,28.9,,0.02,0.02,0.02,
23,28.89,28.89,28.89,,0.02,0.02,0.02,
24,28.89,28.89,28.89,,0.02,0.02,0.02,
25,28.87,28.87,28.87,,0.02,0.02,0.02,
26,28.86,28.86,28.86,,0.02,0.02,0.02,
27,28.83,28.83,28.83,,0.02,0.02,0.02,
28,28.83,28.83,28.83,,0.02,0.02,0.02,
29,28.8,28.8,28.8,,0.02,0.02,0.02,
30,28.75,28.75,28.75,,0.02,0.02,0.02,
31,28.75,28.75,28.75,,0.02,0.02,0.02,
32,28.33,28.33,28.33,,0.02,0.02,0.02,
33,27.92,27.92,27.92,,0.02,0.02,0.02,
34,27.83,27.83,27.83,,0.02,0.02,0.02,
35,27.83,27.83,27.83,,0.02,0.02,0.02,
36,27.82,27.82,27.82,,0.02,0.02,0.02,
37,27.8,27.8,27.8,,0.02,0.02,0.02,
38,27.78,27.78,27.78,,0.02,0.02,0.02,
39,27.75,27.75,27.75,,0.02,0.02,0.02,
40,27.71,27.71,27.71,,0.02,0.02,0.02,
41,27.67,27.67,27.67,,0.02,0.02,0.02,
42,27.67,27.67,27.67,,0.02,0.02,0.02,
43,27.6,27.6,27.6,,0.02,0.02,0.02,
44,27.6,27.6,27.6,,0.02,0.02,0.02,
45,27.5,27.5,27.5,,0.02,0.02,0.02,
