k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,30,30,30,,2.75,2.75,2.75,
1,30,30,30,,2.75,2.75,2.75,
2,30,30,30,,2.75,2.75,2.75,
3,30,30,30,,2.75,2.75,2.75,
4,30,30,30,,2.75,2.75,2.75,
5,30,30,30,,2.75,2.75,2.75,
6,30,30,30,,2.75,2.75,2.75,
7,30,30,30,,0.56,0.56,0.56,
8,30,30,30,,0.56,0.56,0.56,
9,30,30,30,,0.56,0.56,0.56,
10,30,30,30,,0.56,0.56,0.56,
11,30,30,30,,0.56,0.56,0.56,
12,30,30,30,,2.96,2.96,2.96,
13,30,30,30,,2.96,2.96,2.96,
14,29.8,29.8,29.8,,2.96,2.96,2.96,
15,29.75,29.75,29.75,,2.96,2.96,2.96,
16,29.67,29.67,29.67,,2.96,2.96,2.96,
17,29.5,29.5,29.5,,2.96,2.96,2.96,
18,29,29,29,,2.96,2.96,2.96,
19,28.92,28.92,28.92,,2.96,2.96,2.96,
20,28.92,28.92,28.92,,2.96,2.96,2.96,
21,28.91,28.91,28.91,,2.96,2.96,2.96,
22,28.8,28.8,28.8,,2.96,2.96,2.96,
23,28.78,28.78,28.78,,2.96,2.96,2.96,
24,28.78,28.78,28.78,,2.96,2.96,2.96,
25,28.75,28.75,28.75,,2.96,2.96,2.96,
26,28.75,28.75,28.75,,2.96,2.96,2.96,
27,28.71,28.71,28.71,,2.96,2.96,2.96,
28,28.71,28.71,28.71,,2.96,2.96,2.96,
29,28.71,28.71,28.71,,2.96,2.96,2.96,
30,28.71,28.71,28.71,,2.96,2.96,2.96,
31,28.71,28.71,28.71,,2.96,2.96,2.96,
32,28.67,28.67,28.67,,2.96,2.96,2.96,
33,28.67,28.67,28.67,,2.96,2.96,2.96,
34,28.6,28.6,28.6,,2.96,2.96,2.96,
35,28.5,28.5,28.5,,2.96,2.96,2.96,
36,28.33,28.33,28.33,,2.96,2.96,2.96,
37,28.33,28.33,28.33,,2.96,2.96,2.96,
38,28,28,28,,2.96,2.96,2.96,
39,27.82,27.82,27.82,,2.96,2.96,2.96,
40,27.8,27.8,27.8,,2.96,2.96,2.96,
41,27.8,27.8,27.8,,2.96,2.96,2.96,
42,27.78,27.78,27.78,,2.96,2.96,2.96,
