k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,30,30,30,,3.57,3.57,3.57,
1,30,30,30,,3.57,3.57,3.57,
2,30,30,30,,3.57,3.57,3.57,
3,30,30,30,,3.57,3.57,3.57,
4,30,30,30,,0,0,0,
5,30,30,30,,3.04,3.04,3.04,
6,30,30,30,,3.04,3.04,3.04,
7,30,30,30,,3.04,3.04,3.04,
8,30,30,30,,3.04,3.04,3.04,
9,30,30,30,,3.04,3.04,3.04,
10,30,30,30,,3.04,3.04,3.04,
11,30,30,30,,3.04,3.04,3.04,
12,30,30,30,,3.04,3.04,3.04,
13,30,30,30,,3.04,3.04,3.04,
14,29.5,29.5,29.5,,3.04,3.04,3.04,
15,29,29,29,,3.04,3.04,3.04,
16,28.92,28.92,28.92,,3.04,3.04,3.04,
17,28.92,28.92,28.92,,3.04,3.04,3.04,
18,28.91,28.91,28.91,,3.04,3.04,3.04,
19,28.9,28.9,28.9,,3.04,3.04,3.04,
20,28.89,28.89,28.89,,3.04,3.04,3.04,
21,28.87,28.87,28.87,,3.04,3.04,3.04,
22,28.86,28.86,28.86,,3.04,3.04,3.04,
23,28.83,28.83,28.83,,3.04,3.04,3.04,
24,28.83,28.83,28.83,,3.04,3.04,3.04,
25,28.83,28.83,28.83,,3.04,3.04,3.04,
26,28.83,28.83,28.83,,3.04,3.04,3.04,
27,28.83,28.83,28.83,,3.04,3.04,3.04,
28,28.83,28.83,28.83,,3.04,3.04,3.04,
29,28.83,28.83,28.83,,3.04,3.04,3.04,
30,28.83,28.83,28.83,,3.04,3.04,3.04,
31,28.83,28.83,28.83,,3.04,3.04,3.04,
32,28.67,28.67,28.67,,3.04,3.04,3.04,
33,28.67,28.67,28.67,,3.04,3.04,3.04,
34,28.67,28.67,28.67,,3.04,3.04,3.04,
35,28.6,28.6,28.6,,3.04,3.04,3.04,
36,28.6,28.6,28.6,,3.04,3.04,3.04,
37,27.82,27.82,27.82,,3.04,3.04,3.04,
38,27.8,27.8,27.8,,3.04,3.04,3.04,
39,27.8,27.8,27.8,,3.04,3.04,3.04,
40,27.8,27.8,27.8,,3.04,3.04,3.04,
41,27.78,27.78,27.78,,3.04,3.04,3.04,
42,27.78,27.78,27.78,,3.04,3.04,3.04,
43,27.75,27.75,27.75,,3.04,3.04,3.04,
44,27.75,27.75,27.75,,3.04,3.04,3.04,
45,27.75,27.75,27.75,,3.04,3.04,3.04,
46,27.75,27.75,27.75,,3.04,3.04,3.04,
47,27.75,27.75,27.75,,3.04,3.04,3.04,
48,27.75,27.75,27.75,,3.04,3.04,3.04,
49,27.75,27.75,27.75,,3.04,3.04,3.04,
50,27.75,27.75,27.75,,3.04,3.04,3.04,
51,27.75,27.75,27.75,,3.04,3.04,3.04,
52,27.75,27.75,27.75,,3.04,3.04,3.04,
53,27.75,27.75,27.75,,3.04,3.04,3.04,
54,27.75,27.75,27.75,,3.04,3.04,3.04,
55,27.5,27.5,27.5,,3.04,3.04,3.04,
56,27.5,27.5,27.5,,3.04,3.04,3.04,
57,27.5,27.5,27.5,,3.04,3.04,3.04,
58,27.5,27.5,27.5,,3.04,3.04,3.04,
59,26.75,26.75,26.75,,3.04,3.04,3.04,
60,26.75,26.75,26.75,,3.04,3.04,3.04,
61,26.75,26.75,26.75,,3.04,3.04,3.04,
62,26.75,26.75,26.75,,3.04,3.04,3.04,
63,26.75,26.75,26.75,,3.04,3.04,3.04,
64,26.75,26.75,26.75,,3.04,3.04,3.04,
65,26.75,26.75,26.75,,3.04,3.04,3.04,
66,26.75,26.75,26.75,,3.04,3.04,3.04,
67,26.75,26.75,26.75,,3.04,3.04,3.04,
68,26.75,26.75,26.75,,3.04,3.04,3.04,
69,26.75,26.75,26.75,,3.04,3.04,3.04,
70,26.75,26.75,26.75,,3.04,3.04,3.04,
71,26.75,26.75,26.75,,3.04,3.04,3.04,
72,26.75,26.75,26.75,,3.04,3.04,3.04,
73,26.5,26.5,26.5,,3.04,3.04,3.04,
74,26.5,26.5,26.5,,3.04,3.04,3.04,
75,26.5,26.5,26.5,,3.04,3.04,3.04,
76,26.5,26.5,26.5,,3.04,3.04,3.04,
77,26.25,26.25,26.25,,3.04,3.04,3.04,
78,26,26,26,,3.04,3.04,3.04,
79,26,26,26,,3.04,3.04,3.04,
80,26,26,26,,3.04,3.04,3.04,
81,26,26,26,,3.04,3.04,3.04,
82,26,26,26,,3.04,3.04,3.04,
83,25.75,25.75,25.75,,3.04,3.04,3.04,
84,25.67,25.67,25.67,,3.04,3.04,3.04,
85,25.5,25.5,25.5,,3.04,3.04,3.04,
86,25.5,25.5,25.5,,3.04,3.04,3.04,
87,25.5,25.5,25.5,,3.04,3.04,3.04,
88,25.5,25.5,25.5,,3.04,3.04,3.04,
89,25.5,25.5,25.5,,3.04,3.04,3.04,
90,25.5,25.5,25.5,,3.04,3.04,3.04,
91,25.5,25.5,25.5,,3.04,3.04,3.04,
92,25.5,25.5,25.5,,3.04,3.04,3.04,
93,25.5,25.5,25.5,,3.04,3.04,3.04,
94,25.5,25.5,25.5,,3.04,3.04,3.04,
95,25.5,25.5,25.5,,3.04,3.04,3.04,
96,25.5,25.5,25.5,,3.04,3.04,3.04,
97,25.5,25.5,25.5,,3.04,3.04,3.04,
98,25.5,25.5,25.5,,3.04,3.04,3.04,
99,25.25,25.25,25.25,,3.04,3.04,3.04,
100,25,25,25,,3.04,3.04,3.04,
101,25,25,25,,3.04,3.04,3.04,
102,25,25,25,,3.04,3.04,3.04,
103,25,25,25,,3.04,3.04,3.04,
104,25,25,25,,3.04,3.04,3.04,
105,24.5,24.5,24.5,,3.04,3.04,3.04,
106,24.5,24.5,24.5,,3.04,3.04,3.04,
107,24.5,24.5,24.5,,3.04,3.04,3.04,
108,24.5,24.5,24.5,,3.04,3.04,3.04,
109,24.5,24.5,24.5,,3.04,3.04,3.04,
110,24.5,24.5,24.5,,3.04,3.04,3.04,
111,24.5,24.5,24.5,,3.04,3.04,3.04,
112,24.5,24.5,24.5,,3.04,3.04,3.04,
113,24.5,24.5,24.5,,3.04,3.04,3.04,
114,24.25,24.25,24.25,,3.04,3.04,3.04,
115,24.25,24.25,24.25,,3.04,3.04,3.04,
116,24.25,24.25,24.25,,3.04,3.04,3.04,
117,24.25,24.25,24.25,,3.04,3.04,3.04,
118,24.25,24.25,24.25,,3.04,3.04,3.04,
119,24.25,24.25,24.25,,3.04,3.04,3.04,
120,24.25,24.25,24.25,,3.04,3.04,3.04,
121,24.25,24.25,24.25,,3.04,3.04,3.04,
122,24,24,24,,3.04,3.04,3.04,
123,24,24,24,,3.04,3.04,3.04,
124,24,24,24,,3.04,3.04,3.04,
125,24,24,24,,3.04,3.04,3.04,
126,24,24,24,,3.04,3.04,3.04,
127,24,24,24,,3.04,3.04,3.04,
128,24,24,24,,3.04,3.04,3.04,
129,23.25,23.25,23.25,,3.04,3.04,3.04,
130,23.25,23.25,23.25,,3.04,3.04,3.04,
131,23,23,23,,3.04,3.04,3.04,
132,23,23,23,,3.04,3.04,3.04,
133,23,23,23,,3.04,3.04,3.04,
134,23,23,23,,3.04,3.04,3.04,
135,23,23,23,,3.04,3.04,3.04,
136,22.91,22.91,22.91,,3.04,3.04,3.04,
137,22.82,22.82,22.82,,3.04,3.04,3.04,
