k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,30,30,30,,3.04,3.04,3.04,
1,30,30,30,,3.04,3.04,3.04,
2,30,30,30,,3.04,3.04,3.04,
3,30,30,30,,3.04,3.04,3.04,
4,30,30,30,,3.04,3.04,3.04,
5,30,30,30,,1.91,1.91,1.91,
6,30,30,30,,2.91,2.91,2.91,
7,30,30,30,,2.91,2.91,2.91,
8,30,30,30,,2.91,2.91,2.91,
9,30,30,30,,1.8,1.8,1.8,
10,30,30,30,,1.68,1.68,1.68,
11,30,30,30,,1.68,1.68,1.68,
12,30,30,30,,1.68,1.68,1.68,
13,30,30,30,,1.68,1.68,1.68,
14,29.67,29.67,29.67,,1.68,1.68,1.68,
15,29.5,29.5,29.5,,1.68,1.68,1.68,
16,29,29,29,,1.68,1.68,1.68,
17,28.93,28.93,28.93,,1.68,1.68,1.68,
18,28.92,28.92,28.92,,1.68,1.68,1.68,
19,28.92,28.92,28.92,,1.68,1.68,1.68,
20,28.92,28.92,28.92,,1.68,1.68,1.68,
21,28.92,28.92,28.92,,1.68,1.68,1.68,
22,28.91,28.91,28.91,,1.68,1.68,1.68,
23,28.91,28.91,28.91,,1.68,1.68,1.68,
24,28.82,28.82,28.82,,1.68,1.68,1.68,
25,28.8,28.8,28.8,,1.68,1.68,1.68,
26,28.78,28.78,28.78,,1.68,1.68,1.68,
27,28.78,28.78,28.78,,1.68,1.68,1.68,
28,28.78,28.78,28.78,,1.68,1.68,1.68,
29,28.78,28.78,28.78,,1.68,1.68,1.68,
30,28.67,28.67,28.67,,1.68,1.68,1.68,
31,28.67,28.67,28.67,,1.68,1.68,1.68,
32,28.67,28.67,28.67,,1.68,1.68,1.68,
33,28.62,28.62,28.62,,1.68,1.68,1.68,
34,28.62,28.62,28.62,,1.68,1.68,1.68,
35,28.5,28.5,28.5,,1.68,1.68,1.68,
36,28.29,28.29,28.29,,1.68,1.68,1.68,
37,28.29,28.29,28.29,,1.68,1.68,1.68,
38,27.86,27.86,27.86,,1.68,1.68,1.68,
39,27.83,27.83,27.83,,1.68,1.68,1.68,
40,27.8,27.8,27.8,,1.68,1.68,1.68,
41,27.75,27.75,27.75,,1.68,1.68,1.68,
42,27.71,27.71,27.71,,1.68,1.68,1.68,
43,27.71,27.71,27.71,,1.68,1.68,1.68,
44,27.71,27.71,27.71,,1.68,1.68,1.68,
45,27.71,27.71,27.71,,1.68,1.68,1.68,
46,27.57,27.57,27.57,,1.68,1.68,1.68,
47,27.57,27.57,27.57,,1.68,1.68,1.68,
48,27.43,27.43,27.43,,1.68,1.68,1.68,
49,27.43,27.43,27.43,,1.68,1.68,1.68,
50,27.43,27.43,27.43,,1.68,1.68,1.68,
51,27.43,27.43,27.43,,1.68,1.68,1.68,
52,27.43,27.43,27.43,,1.68,1.68,1.68,
53,27.29,27.29,27.29,,1.68,1.68,1.68,
54,27,27,27,,1.68,1.68,1.68,
55,27,27,27,,1.68,1.68,1.68,
56,27,27,27,,1.68,1.68,1.68,
57,27,27,27,,1.68,1.68,1.68,
58,27,27,27,,1.68,1.68,1.68,
59,26.71,26.71,26.71,,1.68,1.68,1.68,
60,26.71,26.71,26.71,,1.68,1.68,1.68,
