k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,15,15,15,0,0.73,1.91,3.45,0.83
1,15,15,15,0,0.73,1.91,3.45,0.83
2,15,15,15,0,0,1.9,3.45,1.24
3,15,15,15,0,0,2.02,3.4,1.24
4,13.75,14.1,15,0.49,0,1.98,3.57,1.51
5,13.33,13.74,14.67,0.37,0,1.35,3.41,1.43
6,13,13.46,14,0.37,0,1.63,3.57,1.57
7,13,13.37,13.75,0.35,0,1.63,3.57,1.57
8,12.33,13.19,13.75,0.42,0,1.63,3.57,1.57
9,12.33,13.07,13.75,0.48,0,1.56,3.57,1.5
10,12,12.87,13.67,0.59,0,1.56,3.57,1.5
11,11.75,12.72,13.33,0.51,0,1.55,3.47,1.48
12,11.75,12.48,13,0.47,0,1.54,3.41,1.47
13,11.75,12.38,13,0.45,0,2.15,5.93,1.92
14,11.67,12.19,12.5,0.31,0,2.22,5.93,1.96
15,11.67,12.13,12.5,0.29,0,2.05,5.93,1.92
16,11.67,12.04,12.33,0.26,0,1.27,3.41,1.49
17,11.25,11.87,12.33,0.33,0,1.2,3.41,1.38
18,11,11.67,12.33,0.39,0,1.2,3.41,1.38
19,11,11.41,12,0.45,0,1.2,3.41,1.38
20,10.5,11.17,12,0.48,0,1.2,3.41,1.38
21,10.5,11.15,12,0.47,0,1.36,3.41,1.32
22,10,10.88,11.67,0.54,0,1.53,3.41,1.45
23,9.5,10.76,11.5,0.63,0,1.53,3.41,1.45
24,9.25,10.47,11.33,0.85,0,1.07,2.62,1.2
25,9,10.27,11,0.75,0,1.73,5.93,1.91
26,9,10.06,11,0.69,0,1.66,5.93,1.88
27,8.5,9.77,10.67,0.86,0,1.66,5.93,1.88
28,8,9.55,10.5,0.85,0,1.38,3.16,1.3
29,8,9.47,10.5,0.82,0,1.21,3.16,1.31
30,7.25,9.22,10.33,0.98,0,1.21,3.16,1.31
31,7,8.88,10,1.02,0,1.21,3.16,1.31
32,6.75,8.61,10,0.98,0,1.21,3.16,1.31
33,6.5,8.41,9.5,0.93,0,1.21,3.16,1.31
34,5.91,8.19,9.5,1.06,0,1.21,3.16,1.31
35,5.91,7.91,9.5,1.09,0,1.21,3.16,1.31
36,5.75,7.73,9.5,1.17,0,1.21,3.16,1.31
37,5.75,7.52,9.5,1.16,0,1.21,3.16,1.31
38,5.75,7.49,9.5,1.17,0,1.21,3.16,1.31
39,5.75,7.32,9,1.07,0,1.21,3.16,1.31
40,5.75,7.15,9,1.09,0,0.96,3.16,1.26
41,5.5,7.01,9,1.1,0,0.96,3.16,1.26
42,5.5,6.86,8.5,1.05,0,1.21,3.16,1.31
43,5,6.67,8.5,1.1,0,1.21,3.16,1.31
44,5,6.49,8,1,0,1,3.16,1.23
45,4.5,6.37,7.91,1.12,0,1,3.16,1.23
46,4.25,6.11,7.75,1.17,0,0.73,3.16,1.19
47,4,5.96,7.5,1.17,0,0.73,3.16,1.19
48,4,5.85,7.5,1.17,0,0.73,3.16,1.19
49,3.75,5.77,7.25,1.19,0,0.96,3.16,1.26
50,3.75,5.53,6.75,1.14,0,0.96,3.16,1.26
51,3.75,5.45,6.75,1.09,0,0.96,3.16,1.26
52,3.75,5.37,6.75,1.15,0,0.96,3.16,1.26
53,3.75,5.12,6.75,1.17,0,0.96,3.16,1.26
54,3.25,5.06,6.75,1.22,0,1,3.16,1.23
55,3.25,4.97,6.75,1.2,0,1,3.16,1.23
56,3.25,4.95,6.5,1.16,0,1,3.16,1.23
57,3.25,4.8,6.25,1.07,0,0.96,3.16,1.26
58,3.25,4.61,6,0.97,0,0.74,3.16,1.12
59,3.25,4.51,6,0.99,0,0.96,3.16,1.26
60,3,4.32,5.75,1.08,0,0.47,3.16,1
61,2.67,4.16,5.75,1.09,0,0.7,3.16,1.14
62,2.67,4.06,5.75,1.01,0,0.7,3.16,1.14
63,2.67,4,5.75,1,0,0.7,3.16,1.14
64,2.33,3.8,5,1,0,0.7,3.16,1.14
65,2.28,3.75,5,0.99,0,0.7,3.16,1.14
66,2,3.58,5,0.98,0,0.7,3.16,1.14
67,2,3.53,5,1,0,0.7,3.16,1.14
68,2,3.44,5,1.07,0,0.38,2.29,0.75
69,2,3.21,4.75,0.97,0,0.27,2.29,0.72
70,1.67,3.03,4.75,0.95,0,0.27,2.29,0.72
71,1.67,2.79,4.09,0.79,0,0.05,0.4,0.12
72,1.67,2.67,4,0.81,0,0.05,0.4,0.12
73,1.67,2.57,3.67,0.68,0,0.05,0.4,0.12
74,1.51,2.38,3.19,0.57,0,0.05,0.4,0.12
75,1.51,2.32,3.19,0.61,0,0.05,0.4,0.12
76,1.5,2.04,3,0.54,0,0.05,0.4,0.12
77,1,1.92,3,0.61,0,0.05,0.4,0.12
78,0.75,1.77,3,0.66,0,0.05,0.4,0.12
79,0.75,1.72,2.75,0.62,0,0.05,0.4,0.12
80,0.48,1.51,2.75,0.77,0,0.05,0.4,0.12
81,0,1.36,2.5,0.77,0,0.05,0.4,0.12
82,0,1.31,2.33,0.71,0,0.05,0.4,0.12
83,0,1.26,2.33,0.7,0,0.05,0.4,0.12
84,0,1.16,2.33,0.66,0,0.05,0.4,0.12
85,0,1.07,2.33,0.64,0,0.05,0.4,0.12
86,0,1.02,2.33,0.66,0,0.05,0.4,0.12
87,0,0.9,2,0.61,0,0.05,0.4,0.12
88,0,0.75,2,0.61,0,0.05,0.4,0.12
89,0,0.72,2,0.62,0,0.01,0.06,0.02
