k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,30,30,30,,3.22,3.22,3.22,
1,30,30,30,,3.22,3.22,3.22,
2,30,30,30,,4.37,4.37,4.37,
3,30,30,30,,4.37,4.37,4.37,
4,30,30,30,,4.37,4.37,4.37,
5,30,30,30,,4.37,4.37,4.37,
6,30,30,30,,4.37,4.37,4.37,
7,30,30,30,,4.37,4.37,4.37,
8,30,30,30,,4.37,4.37,4.37,
9,30,30,30,,4.37,4.37,4.37,
10,30,30,30,,4.57,4.57,4.57,
11,30,30,30,,4.57,4.57,4.57,
12,30,30,30,,4.57,4.57,4.57,
13,30,30,30,,4.57,4.57,4.57,
14,28.93,28.93,28.93,,4.57,4.57,4.57,
15,28.92,28.92,28.92,,4.57,4.57,4.57,
16,28.92,28.92,28.92,,4.57,4.57,4.57,
17,28.92,28.92,28.92,,4.57,4.57,4.57,
18,28.92,28.92,28.92,,4.57,4.57,4.57,
19,28.91,28.91,28.91,,4.57,4.57,4.57,
20,28.8,28.8,28.8,,4.57,4.57,4.57,
21,28.78,28.78,28.78,,4.57,4.57,4.57,
22,28.75,28.75,28.75,,4.57,4.57,4.57,
23,28.71,28.71,28.71,,4.57,4.57,4.57,
24,28.67,28.67,28.67,,4.57,4.57,4.57,
25,28.6,28.6,28.6,,4.57,4.57,4.57,
26,28.5,28.5,28.5,,4.57,4.57,4.57,
27,28.33,28.33,28.33,,4.57,4.57,4.57,
28,28,28,28,,4.57,4.57,4.57,
29,27.83,27.83,27.83,,4.57,4.57,4.57,
30,27.82,27.82,27.82,,4.57,4.57,4.57,
31,27.82,27.82,27.82,,4.57,4.57,4.57,
32,27.8,27.8,27.8,,4.57,4.57,4.57,
33,27.8,27.8,27.8,,4.57,4.57,4.57,
34,27.8,27.8,27.8,,4.57,4.57,4.57,
35,27.8,27.8,27.8,,4.57,4.57,4.57,
36,27.7,27.7,27.7,,4.57,4.57,4.57,
37,27.67,27.67,27.67,,4.57,4.57,4.57,
38,27.67,27.67,27.67,,4.57,4.57,4.57,
39,27.62,27.62,27.62,,4.57,4.57,4.57,
40,27.62,27.62,27.62,,4.57,4.57,4.57,
41,27.57,27.57,27.57,,4.57,4.57,4.57,
42,27.5,27.5,27.5,,4.57,4.57,4.57,
43,27.4,27.4,27.4,,4.57,4.57,4.57,
44,27.4,27.4,27.4,,4.57,4.57,4.57,
45,27.25,27.25,27.25,,4.57,4.57,4.57,
46,27,27,27,,4.57,4.57,4.57,
47,27,27,27,,4.57,4.57,4.57,
48,26.7,26.7,26.7,,4.57,4.57,4.57,
49,26.67,26.67,26.67,,4.57,4.57,4.57,
50,26.5,26.5,26.5,,4.57,4.57,4.57,
51,26.5,26.5,26.5,,4.57,4.57,4.57,
52,26.5,26.5,26.5,,4.57,4.57,4.57,
53,26.5,26.5,26.5,,4.57,4.57,4.57,
54,26.5,26.5,26.5,,4.57,4.57,4.57,
55,26.5,26.5,26.5,,4.57,4.57,4.57,
56,26.5,26.5,26.5,,4.57,4.57,4.57,
57,26.5,26.5,26.5,,4.57,4.57,4.57,
58,26.5,26.5,26.5,,4.57,4.57,4.57,
59,26.5,26.5,26.5,,4.57,4.57,4.57,
60,26.5,26.5,26.5,,4.57,4.57,4.57,
61,26.33,26.33,26.33,,4.57,4.57,4.57,
62,26.25,26.25,26.25,,4.57,4.57,4.57,
63,26.25,26.25,26.25,,4.57,4.57,4.57,
64,26.25,26.25,26.25,,4.57,4.57,4.57,
65,26.25,26.25,26.25,,4.57,4.57,4.57,
66,26.25,26.25,26.25,,4.57,4.57,4.57,
67,26.25,26.25,26.25,,4.57,4.57,4.57,
68,26.25,26.25,26.25,,4.57,4.57,4.57,
69,26.25,26.25,26.25,,4.57,4.57,4.57,
70,26.25,26.25,26.25,,4.57,4.57,4.57,
71,26.25,26.25,26.25,,4.57,4.57,4.57,
72,26.25,26.25,26.25,,4.57,4.57,4.57,
73,26.25,26.25,26.25,,4.57,4.57,4.57,
74,26.25,26.25,26.25,,4.57,4.57,4.57,
75,26.25,26.25,26.25,,4.57,4.57,4.57,
76,26.25,26.25,26.25,,4.57,4.57,4.57,
77,26.25,26.25,26.25,,4.57,4.57,4.57,
78,26,26,26,,4.57,4.57,4.57,
79,25.5,25.5,25.5,,4.57,4.57,4.57,
80,25.5,25.5,25.5,,4.57,4.57,4.57,
81,25.5,25.5,25.5,,4.57,4.57,4.57,
82,25.25,25.25,25.25,,4.57,4.57,4.57,
83,25.25,25.25,25.25,,4.57,4.57,4.57,
84,25.25,25.25,25.25,,4.57,4.57,4.57,
85,25.25,25.25,25.25,,4.57,4.57,4.57,
86,25,25,25,,4.57,4.57,4.57,
