k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
0,10,10,10,0,0.57,1.46,2.59,0.73
1,10,10,10,0,0.57,1.46,2.59,0.73
2,10,10,10,0,0.44,1.55,2.73,0.79
3,10,10,10,0,0,1.52,2.73,1.02
4,8.75,8.99,10,0.46,0,1.23,2.73,0.94
5,8.67,8.92,10,0.46,0,1.23,2.73,0.94
6,8.5,8.68,9,0.14,0,1.23,2.73,0.94
7,8.33,8.52,8.75,0.14,0,1.23,2.73,0.94
8,8,8.29,8.75,0.32,0,1.23,2.73,0.94
9,7.33,8.03,8.67,0.51,0,1.15,2.73,0.88
10,7,7.93,8.67,0.52,0,1.19,2.73,0.99
11,7,7.74,8.67,0.57,0,1.14,2.73,0.9
12,6.5,7.43,8,0.5,0,0.54,1.88,0.6
13,6.5,7.28,8,0.52,0,0.62,1.88,0.6
14,6.5,7.09,7.75,0.4,0,0.7,2.73,0.82
15,6,6.75,7.5,0.47,0,0.7,2.73,0.82
16,5.5,6.56,7.5,0.59,0,0.7,2.73,0.82
17,5.5,6.51,7.5,0.62,0,0.7,2.73,0.82
18,5.5,6.36,7.33,0.68,0,0.7,2.73,0.82
19,5.5,6.03,7.33,0.55,0,0.7,2.73,0.82
20,5,5.85,7,0.57,0,0.7,2.73,0.82
21,5,5.57,6.25,0.42,0,0.7,2.73,0.82
22,4.67,5.34,6.25,0.51,0,0.7,2.73,0.82
23,4.33,5.22,6.25,0.6,0,0.7,2.73,0.82
24,4,4.98,6.25,0.69,0,0.7,2.73,0.82
25,4,4.87,6.25,0.72,0,0.7,2.73,0.82
26,4,4.69,6.25,0.65,0,0.7,2.73,0.82
27,4,4.59,6.25,0.71,0,0.7,2.73,0.82
28,4,4.56,6.25,0.7,0,0.7,2.73,0.82
29,3.75,4.37,6.25,0.76,0,0.7,2.73,0.82
30,3.67,4.31,6,0.72,0,0.7,2.73,0.82
31,3.33,4.18,6,0.82,0,0.7,2.73,0.82
32,3,4.12,5.75,0.81,0,0.7,2.73,0.82
33,2.33,3.98,5.5,0.9,0,0.7,2.73,0.82
34,2,3.92,5.5,0.97,0,0.7,2.73,0.82
35,2,3.83,5,0.87,0,0.7,2.73,0.82
36,2,3.65,5,0.87,0,0.6,2.73,0.84
37,2,3.5,5,0.84,0,0.6,2.73,0.84
38,2,3.33,5,0.87,0,0.52,2.73,0.83
39,2,3.17,5,1.01,0,0.52,2.73,0.83
40,1.75,3.01,5,1.07,0,0.52,2.73,0.83
41,1.75,2.92,5,1.07,0,0.52,2.73,0.83
42,1.67,2.81,4.75,0.94,0,0.52,2.73,0.83
43,1,2.55,4.75,1.13,0,0.52,2.73,0.83
44,1,2.48,4.5,1.09,0,0.52,2.73,0.83
45,1,2.31,4.5,1.03,0,0.52,2.73,0.83
46,1,2.26,4.5,1.07,0,0.52,2.73,0.83
47,0.5,2.07,4.5,1.13,0,0.52,2.73,0.83
48,0.5,2,4.25,1.07,0,0.52,2.73,0.83
49,0.5,1.95,4.25,1.09,0,0.52,2.73,0.83
50,0.5,1.95,4.25,1.09,0,0.52,2.73,0.83
51,0.46,1.82,4.25,1.16,0,0.52,2.73,0.83
52,0.42,1.78,4.25,1.19,0,0.52,2.73,0.83
53,0.42,1.75,4.25,1.18,0,0.52,2.73,0.83
54,0.42,1.67,4,1.14,0,0.25,0.89,0.31
55,0.22,1.57,4,1.16,0,0.52,2.73,0.83
56,0,1.43,3.33,1.07,0,0.25,0.89,0.31
57,0,1.34,3.33,1.06,0,0.23,0.89,0.31
58,0,1.24,2.87,0.94,0,0.23,0.89,0.31
59,0,1.18,2.33,0.86,0,0.25,0.89,0.31
60,0,1.06,2.17,0.77,0,0.25,0.89,0.31
61,0,0.98,2.17,0.79,0,0.17,0.89,0.29
62,0,0.82,1.76,0.72,0,0.1,0.44,0.17
63,0,0.69,1.67,0.63,0,0.1,0.44,0.17
64,0,0.57,1.67,0.59,0,0.06,0.44,0.15
65,0,0.5,1.67,0.56,0,0.08,0.44,0.17
66,0,0.48,1.67,0.58,0,0.08,0.44,0.17
67,0,0.39,1.33,0.48,0,0.06,0.37,0.13
68,0,0.32,1,0.38,0,0.03,0.2,0.07
69,0,0.27,1,0.36,0,0.08,0.44,0.15
70,0,0.2,0.75,0.3,0,0.04,0.28,0.1
71,0,0.13,0.5,0.18,0,0.02,0.2,0.06
72,0,0.12,0.5,0.18,0,0.02,0.2,0.06
73,0,0.08,0.39,0.13,0,0.02,0.2,0.06
74,0,0.04,0.39,0.12,0,0.02,0.2,0.06
75,0,0.03,0.23,0.07,0,0,0,0
76,0,0,0.02,0.01,0,0,0,0
77,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0
